,Item_Identifier,Item_Code,Item_Type,Item_Fat_Content,Item_Type_Cluster,Is_Misc_Item,Item_MRP,Item_Outlet_Sales,Log_Sales,Mean_LogSale_per_Item_Identifier,Mean_LogSale_per_Outlet_Identifier,Mean_LogSale_per_Item_Profile,Sales_to_MRP,Item_Profile,Outlet_Type,Outlet_Age,Item_Profile_Freq_Bin,Freq_Bin_Item_Cluster,Median_Log_Sales_ItemCluster_OutletType,Median_Log_Sales_per_Outlet,Median_Log_Sales_per_Item_Cluster,Median_Log_Sales_per_ItemProfile_OutletType,MRP_per_Year,Median_Log_Sales_Per_City_Tier,Median_MRP_ItemType_Per_Tier,MRP_Deviation_From_Tier_Median,Abs_MRP_Deviation,Median_Log_Sales_per_Item_OutletType,Median_Sales_per_Item_OutletType,Outlet_Identifier
1001,1249,1,6,0,3,0,115.6808,703.0848,6.556898803449431,6.775762223693818,7.539597872515122,7.350174364288564,6.07780029183754,9,1,26,0,1,7.609222379182855,7.584319360533787,7.494797222203446,7.626406450193304,4.449261538461538,7.305455015205315,148.2418,-32.56100000000001,32.56100000000001,7.626406450193304,2050.664,9
1002,1054,1,13,0,4,0,140.718,2656.542,7.885156914418591,7.185756181745558,7.362077913097834,7.373886730860339,18.878480364985283,12,2,16,0,2,7.417477939024452,7.41226797690749,7.49294468503679,7.534967635573844,8.794875,7.502907590270665,147.5102,-6.792200000000008,6.792200000000008,7.534967635573844,1871.5638,3
1003,1423,2,9,0,2,0,33.3558,713.0718,6.570983517507834,5.262702257331364,7.572055538390191,7.3503441987098865,21.377745399600673,15,1,21,0,1,7.661010252118305,7.654563787922667,7.5509371251305115,7.716940685013205,1.5883714285714288,7.60342826700307,156.4656,-123.10979999999999,123.10979999999999,7.716940685013205,2245.0776,6
1004,51,0,4,0,3,0,154.4998,1691.7978,7.4341379420412075,7.242795360965467,7.464363843279843,6.954477558442591,10.950161747782197,0,1,38,0,1,7.609222379182855,7.626403080219326,7.494797222203446,7.265721054029824,4.065784210526315,7.502907590270665,151.934,2.565799999999996,2.565799999999996,7.571016267748703,1940.1412,1
1005,997,1,3,1,4,0,80.196,2157.192,7.677026113130066,7.487286620375155,7.503081472894519,7.360147735140188,26.898997456232244,6,1,38,0,1,7.583980893998901,7.626403080219326,7.49294468503679,7.617270716092915,2.1104210526315788,7.502907590270665,123.0059,-42.8099,42.8099,7.617270716092915,2032.0216,1
1006,504,1,12,0,3,0,196.8768,2561.9984,7.848933102095441,8.463629397497709,7.4773228928017215,7.30883412896343,13.013206228463693,11,1,38,0,1,7.609222379182855,7.626403080219326,7.494797222203446,7.856921929279074,5.180968421052632,7.502907590270665,158.4604,38.41640000000001,38.41640000000001,7.856921929279074,2582.6382,1
1007,644,1,13,1,4,0,119.7756,2059.9852,7.630939399884569,7.741190121013453,7.464363843279843,7.353094745785227,17.19870491151787,12,1,38,0,1,7.583980893998901,7.626403080219326,7.49294468503679,7.644097476216769,3.1519894736842105,7.502907590270665,147.5102,-27.7346,27.7346,7.644097476216769,2087.283,1
1008,252,1,3,0,4,0,109.2886,1334.2632,7.196883704960194,7.175799094917821,7.577155594126957,7.311146851498315,12.208621942270286,6,1,21,0,1,7.583980893998901,7.654563787922667,7.49294468503679,7.617270716092915,5.2042190476190475,7.60342826700307,143.1654,-33.8768,33.8768,7.617270716092915,2032.0216,6
1009,978,1,4,0,3,0,248.375,10236.675,9.233829822032318,7.117080112961253,8.014763560293618,7.357203046570015,41.214594866633114,7,3,40,0,3,8.191943178961345,8.121466470910779,7.494797222203446,8.154039832320759,6.209375,7.502907590270665,151.934,96.441,96.441,8.142216938353288,3435.528,5
1010,208,1,3,1,4,0,51.464,692.432,6.541653181594783,6.829832021003486,7.505268090848811,7.360147735140188,13.454686771335307,6,1,28,0,1,7.583980893998901,7.5739421692846935,7.49294468503679,7.617270716092915,1.8379999999999999,7.305455015205315,141.3838,-89.91980000000001,89.91980000000001,7.617270716092915,2032.0216,8
1011,254,1,5,1,4,0,114.0176,1488.7288,7.306349368950233,7.655350028081503,7.316777715354307,7.2346129455711905,13.05700874250993,8,2,16,0,2,7.417477939024452,7.41226797690749,7.49294468503679,7.408375753103087,7.1261,7.502907590270665,129.431,-15.41340000000001,15.41340000000001,7.408375753103087,1648.8537000000001,3
1012,1213,1,13,0,4,0,228.9694,6622.7126,8.798411307442663,8.426915686432787,7.506569377653555,7.36003598848004,28.924007312767543,12,1,18,0,1,7.583980893998901,7.603926109403291,7.49294468503679,7.644097476216769,12.720522222222222,7.60342826700307,143.8102,85.1592,85.1592,7.644097476216769,2087.283,2
1013,866,1,1,1,4,0,260.4594,3139.9128,8.052268737293998,8.375509944642477,7.577155594126957,7.308148423491019,12.055286927636317,4,1,21,0,1,7.583980893998901,7.654563787922667,7.49294468503679,7.591680300741563,12.402828571428572,7.60342826700307,126.252,134.2074,134.2074,7.591680300741563,1980.755,6
1014,870,1,10,0,3,0,65.8826,1614.565,7.387440019676432,6.42953844047161,8.039122097700634,7.283695193338166,24.506698278452888,10,3,40,0,3,8.191943178961345,8.121466470910779,7.494797222203446,8.101989462562209,1.647065,7.502907590270665,143.7812,-77.89860000000002,77.89860000000002,8.101989462562209,3300.0377,5
1015,853,1,6,0,3,0,38.319,585.904,6.374861263012183,6.2240930126397584,7.454404589071041,7.327570953546424,15.290169367676606,9,1,38,0,1,7.609222379182855,7.626403080219326,7.494797222203446,7.626406450193304,1.0083947368421053,7.502907590270665,132.8626,-94.54359999999998,94.54359999999998,7.626406450193304,2050.664,1
1016,1234,1,3,1,4,0,169.379,5602.707,8.631183622007239,7.252171708466932,8.040429555045952,7.374195058197344,33.077931738881425,6,3,40,0,3,8.122652592960296,8.121466470910779,7.49294468503679,8.14931169771982,4.234475,7.502907590270665,123.0059,46.373099999999994,46.373099999999994,8.14931169771982,3460.1625999999997,5
1017,1412,2,9,0,2,0,117.1808,703.0848,6.556898803449431,7.891641624201518,7.472976498600231,7.340016325695475,6.000000000000001,15,1,23,0,1,7.661010252118305,7.515314505368987,7.5509371251305115,7.716940685013205,5.094817391304348,7.60342826700307,156.4656,-39.28479999999999,39.28479999999999,7.716940685013205,2245.0776,7
1018,717,1,3,0,4,0,77.2986,1012.6818,6.921344328197386,7.029908749007049,7.362077913097834,7.360147735140188,13.100907390302018,6,2,16,0,2,7.417477939024452,7.41226797690749,7.49294468503679,7.332594075194753,4.8311625,7.502907590270665,123.0059,-45.707300000000004,45.707300000000004,7.332594075194753,1528.3438999999998,3
1019,753,1,5,1,4,0,261.2936,3131.9232,8.049721777405647,7.561611153286391,7.503790504059262,7.2346129455711905,11.986222395037613,8,1,18,0,1,7.583980893998901,7.603926109403291,7.49294468503679,7.525417416584517,14.516311111111113,7.60342826700307,141.5838,119.70980000000003,119.70980000000003,7.525417416584517,1853.5872,2
1020,411,1,10,0,3,0,65.4826,258.3304,5.558102924392327,6.173860954748227,5.566348390394138,7.295400944042438,3.945023563511529,10,0,27,0,0,5.542578758317674,5.526809787121378,7.494797222203446,5.649370247911824,2.425281481481482,7.502907590270665,143.7812,-78.29860000000001,78.29860000000001,5.649370247911824,284.2966,0
1021,497,1,6,0,3,0,176.1054,4027.4242,8.301130561103776,7.843330720462867,7.454404589071041,7.327570953546424,22.869396395567644,9,1,38,0,1,7.609222379182855,7.626403080219326,7.494797222203446,7.626406450193304,4.634352631578947,7.502907590270665,132.8626,43.24280000000002,43.24280000000002,7.626406450193304,2050.664,1
1022,1488,2,9,0,2,0,176.037,352.874,5.868940917571483,8.206081498029167,5.566348390394138,7.340016325695475,2.0045444991677885,15,0,27,0,0,5.662296710546384,5.526809787121378,7.5509371251305115,5.694677819451893,6.5198888888888895,7.502907590270665,153.7498,22.287200000000013,22.287200000000013,5.694677819451893,296.281,0
1023,327,1,5,1,4,0,152.2366,2418.1856,7.791186233586546,7.262659818662713,7.465883746184298,7.249239307292764,15.88439048165816,8,1,23,0,1,7.583980893998901,7.515314505368987,7.49294468503679,7.525417416584517,6.618982608695653,7.60342826700307,141.5838,10.652800000000013,10.652800000000013,7.525417416584517,1853.5872,7
1024,1324,2,9,0,2,0,257.6646,2061.3168,7.631585290021305,8.5647838831927,7.513776265299001,7.3503441987098865,7.999999999999998,15,1,28,0,1,7.661010252118305,7.5739421692846935,7.5509371251305115,7.716940685013205,9.202307142857142,7.305455015205315,151.4195,106.24510000000001,106.24510000000001,7.716940685013205,2245.0776,8
1025,816,1,13,0,4,0,144.476,146.476,4.993665450676456,7.775288578725895,5.562252196530046,7.373886730860339,1.0138431296547523,12,0,40,0,0,5.558089741325828,5.584702693357622,7.49294468503679,5.738475573655711,3.6119,7.305455015205315,147.5247,-3.0486999999999966,3.0486999999999966,5.738475573655711,309.597,4
1026,1279,2,9,0,2,0,263.991,4207.856,8.344946155783317,7.682531863793599,7.577155594126957,7.342334633911306,15.939391873207795,15,1,21,0,1,7.661010252118305,7.654563787922667,7.5509371251305115,7.716940685013205,12.571,7.60342826700307,156.4656,107.52539999999999,107.52539999999999,7.716940685013205,2245.0776,6
1027,1443,2,8,0,2,0,65.8168,830.9184,6.723734359088276,6.398618129236972,7.362077913097834,7.262269066161278,12.62471587801291,14,2,16,0,2,7.396874044354185,7.41226797690749,7.5509371251305115,7.373620826123089,4.11355,7.502907590270665,125.9533,-60.1365,60.1365,7.373620826123089,1592.5936000000002,3
1028,1533,2,8,0,2,0,144.3102,145.8102,4.989140596055461,7.649627478928702,5.571716447873443,7.19750001102729,1.010394275664506,14,0,40,0,0,5.662296710546384,5.584702693357622,7.5509371251305115,5.583452698808242,3.607755,7.305455015205315,130.3468,13.963400000000007,13.963400000000007,5.583452698808242,264.9884,4
1029,997,1,3,1,4,0,78.796,1198.44,7.089610060186648,7.645486798357574,7.341617482908678,7.35933000338352,15.209401492461552,6,2,16,0,2,7.417477939024452,7.41226797690749,7.49294468503679,7.332594075194753,4.92475,7.502907590270665,123.0059,-44.20989999999999,44.20989999999999,7.332594075194753,1528.3438999999998,3
1030,618,1,3,1,4,0,86.0198,87.2198,4.4798314276146005,6.89732559174858,5.51985270367713,7.35933000338352,1.013950276564233,6,0,27,0,0,5.558089741325828,5.526809787121378,7.49294468503679,5.658185905529179,3.185918518518519,7.502907590270665,123.0059,-36.98609999999999,36.98609999999999,5.658185905529179,285.6282,0
1031,663,1,5,1,4,0,102.199,1960.781,7.581608013100137,7.191775878076677,7.501098700914035,7.2346129455711905,19.185911799528377,8,1,28,0,1,7.583980893998901,7.5739421692846935,7.49294468503679,7.525417416584517,3.6499642857142858,7.305455015205315,122.4598,-20.260800000000003,20.260800000000003,7.525417416584517,1853.5872,8
1032,856,1,13,0,4,0,147.476,2929.52,7.982935160667124,7.288778146224745,7.513776265299001,7.375470956453296,19.864384713444895,12,1,28,0,1,7.583980893998901,7.5739421692846935,7.49294468503679,7.644097476216769,5.267,7.305455015205315,147.5247,-0.048699999999996635,0.048699999999996635,7.644097476216769,2087.283,8
1033,349,1,3,1,4,0,189.3556,2253.0672,7.720491507819899,8.32849197488239,8.010825440111935,7.37314141891374,11.898603474098463,6,3,40,0,3,8.122652592960296,8.121466470910779,7.49294468503679,8.14931169771982,4.733890000000001,7.502907590270665,123.0059,66.34970000000001,66.34970000000001,8.14931169771982,3460.1625999999997,5
1034,613,1,5,1,4,0,39.8506,75.9012,4.342521481071251,5.723152375957587,5.566348390394138,7.236175194377211,1.9046438447601794,8,0,27,0,0,5.558089741325828,5.526809787121378,7.49294468503679,5.438232340691498,1.4759481481481482,7.502907590270665,129.431,-89.58040000000001,89.58040000000001,5.438232340691498,229.0352,0
1035,811,1,2,1,4,0,157.663,2190.482,7.692333306272771,7.125603155349187,7.464363843279843,7.133681576947114,13.893443610739364,5,1,38,0,1,7.583980893998901,7.626403080219326,7.49294468503679,7.538288162813226,4.149026315789474,7.502907590270665,157.663,0.0,0.0,7.538288162813226,1877.8889,1
1036,477,1,3,0,4,0,140.2496,1693.7952,7.435317186555804,7.408925184471047,7.451082142602913,7.37314141891374,12.077005567217302,6,1,23,0,1,7.583980893998901,7.515314505368987,7.49294468503679,7.617270716092915,6.097808695652174,7.60342826700307,143.1654,-2.9158000000000186,2.9158000000000186,7.617270716092915,2032.0216,7
1037,881,1,5,1,4,0,145.676,3661.9,8.206010462378861,7.856000474729306,7.464363843279843,7.2346129455711905,25.13729097449133,8,1,38,0,1,7.583980893998901,7.626403080219326,7.49294468503679,7.525417416584517,3.8335789473684208,7.502907590270665,129.431,16.244999999999976,16.244999999999976,7.525417416584517,1853.5872,1
1038,979,1,10,1,3,0,37.9532,862.8768,6.761430166044173,5.830606778947652,7.531111528493944,7.303711000270165,22.73528450828916,10,1,26,0,1,7.609222379182855,7.584319360533787,7.494797222203446,7.60872716652003,1.4597384615384617,7.305455015205315,140.318,-102.3648,102.3648,7.60872716652003,2014.7108,9
1039,1330,2,9,0,2,0,94.0462,1850.924,7.523980377647033,6.396318389464393,8.014763560293618,7.340016325695475,19.68100784508039,15,3,40,0,3,8.121466470910779,8.121466470910779,7.5509371251305115,8.137556285019322,2.351155,7.502907590270665,153.7498,-59.703599999999994,59.703599999999994,8.137556285019322,3419.5488,5
1040,838,1,1,0,4,0,177.837,6351.732,8.756640235582145,7.308813024786285,8.039122097700634,7.308148423491019,35.71659440948735,4,3,40,0,3,8.122652592960296,8.121466470910779,7.49294468503679,8.082748069935931,4.445925,7.502907590270665,129.031,48.80599999999998,48.80599999999998,8.082748069935931,3237.1196,5
1041,910,1,5,0,4,0,102.1016,3542.056,8.172744910554844,6.221666455911914,8.014763560293618,7.236175194377211,34.69148377694377,8,3,40,0,3,8.122652592960296,8.121466470910779,7.49294468503679,8.025632010935702,2.55254,7.502907590270665,129.431,-27.329400000000007,27.329400000000007,8.025632010935702,3057.3536,5
1042,1442,2,9,0,2,0,151.9708,3611.2992,8.19209974610071,7.92717350727312,7.362077913097834,7.340016325695475,23.763112387379696,15,2,16,0,2,7.396874044354185,7.41226797690749,7.5509371251305115,7.46778378173908,9.498175,7.502907590270665,153.7498,-1.7789999999999964,1.7789999999999964,7.46778378173908,1749.7224,3
1043,41,0,7,0,0,0,172.8396,7152.0236,8.875290427417914,7.318342924228974,8.039122097700634,7.261518633865937,41.37954265110543,1,3,40,0,3,7.950921298879122,8.121466470910779,7.383310345446207,8.069918100888467,4.32099,7.502907590270665,154.4498,18.38979999999998,18.38979999999998,8.069918100888467,3195.84,5
1044,695,1,13,1,4,0,262.191,6048.793,8.707779335563512,7.842568724191732,7.472976498600231,7.373886730860339,23.070177847447084,12,1,23,0,1,7.583980893998901,7.515314505368987,7.49294468503679,7.644097476216769,11.399608695652173,7.60342826700307,143.8102,118.38079999999997,118.38079999999997,7.644097476216769,2087.283,7
1045,220,1,4,1,3,0,145.9102,2187.153,7.690813087970959,7.203463498551183,7.448250849711377,7.356158082442826,14.989719704311273,7,1,23,0,1,7.609222379182855,7.515314505368987,7.494797222203446,7.6200566468552005,6.343921739130435,7.60342826700307,150.03789999999998,-4.127699999999976,4.127699999999976,7.571016267748703,1940.1412,7
1046,108,0,14,0,0,0,189.453,759.012,6.633334222629409,7.950278904798722,5.562252196530046,7.224803267013506,4.006334024797708,2,0,40,0,0,5.42796392077867,5.584702693357622,7.383310345446207,5.667368269777642,4.736325,7.305455015205315,144.3128,45.14019999999999,45.14019999999999,5.667368269777642,288.2914,4
1047,130,0,7,0,0,0,145.2444,1451.444,7.281002933765966,7.593799084000087,7.513776265299001,7.307769813980051,9.993115052972781,1,1,28,0,1,7.468544092939159,7.5739421692846935,7.383310345446207,7.512409112249449,5.1873000000000005,7.305455015205315,127.3849,17.85950000000001,17.85950000000001,7.512409112249449,1829.6184,8
1048,330,1,13,0,4,0,159.692,958.752,6.866674917754745,6.954421156973382,7.452492847391517,7.353094745785227,6.003757232672893,12,1,23,0,1,7.583980893998901,7.515314505368987,7.49294468503679,7.644097476216769,6.943130434782609,7.60342826700307,143.8102,15.881799999999998,15.881799999999998,7.644097476216769,2087.283,7
1049,358,1,5,0,4,0,256.4304,1808.3128,7.500702383659248,8.112124436311682,7.572055538390191,7.285824669244764,7.051865925412899,8,1,21,0,1,7.583980893998901,7.654563787922667,7.49294468503679,7.525417416584517,12.21097142857143,7.60342826700307,141.5838,114.84660000000002,114.84660000000002,7.525417416584517,1853.5872,6
1050,344,1,5,1,4,0,83.1566,1099.2358,7.003279799450224,6.831751212796711,7.503790504059262,7.2346129455711905,13.218864167125643,8,1,18,0,1,7.583980893998901,7.603926109403291,7.49294468503679,7.525417416584517,4.619811111111111,7.60342826700307,141.5838,-58.4272,58.4272,7.525417416584517,1853.5872,2
1051,1072,1,6,0,3,0,106.028,1810.976,7.502173241482096,7.150617601614382,8.010825440111935,7.353084142897137,17.08016750292375,9,3,40,0,3,8.191943178961345,8.121466470910779,7.494797222203446,8.293491502175813,2.6507,7.502907590270665,132.8626,-26.83459999999998,26.83459999999998,8.293491502175813,3996.7974,5
1052,1302,2,9,0,2,0,143.4786,2311.6576,7.746152618415734,6.754353096915222,7.589657249124998,7.345772993646435,16.111514887934515,15,1,21,0,1,7.661010252118305,7.654563787922667,7.5509371251305115,7.716940685013205,6.832314285714285,7.60342826700307,156.4656,-12.986999999999995,12.986999999999995,7.716940685013205,2245.0776,6
1053,1240,1,13,0,4,0,146.5076,1330.2684,7.193887450958462,7.265893894791908,7.362077913097834,7.373886730860339,9.079859338355142,12,2,16,0,2,7.417477939024452,7.41226797690749,7.49294468503679,7.534967635573844,9.156725,7.502907590270665,147.5102,-1.002600000000001,1.002600000000001,7.534967635573844,1871.5638,3
1054,706,1,1,0,4,0,93.8436,1418.154,7.257816198403183,7.268819675814201,7.589657249124998,7.36384134681146,15.11188829073054,4,1,21,0,1,7.583980893998901,7.654563787922667,7.49294468503679,7.591680300741563,4.468742857142857,7.60342826700307,126.252,-32.4084,32.4084,7.591680300741563,1980.755,6
1055,675,1,13,1,4,0,167.1132,2874.9244,7.9641294319864,7.557502468553599,7.573811673196162,7.373886730860339,17.20345490362221,12,1,21,0,1,7.583980893998901,7.654563787922667,7.49294468503679,7.644097476216769,7.957771428571429,7.60342826700307,143.8102,23.302999999999997,23.302999999999997,7.644097476216769,2087.283,6
1056,604,1,4,1,3,0,182.1318,2345.6134,7.760728461362719,7.415966095475478,7.503081472894519,7.357203046570015,12.878659300572444,7,1,38,0,1,7.609222379182855,7.626403080219326,7.494797222203446,7.6200566468552005,4.792942105263158,7.502907590270665,151.934,30.1978,30.1978,7.571016267748703,1940.1412,1
1057,940,1,5,0,4,0,151.6708,3912.2408,8.272121158778537,7.802184023115979,7.542041168091658,7.236175194377211,25.79429132041236,8,1,26,0,1,7.583980893998901,7.584319360533787,7.49294468503679,7.525417416584517,5.833492307692309,7.305455015205315,122.4598,29.211000000000013,29.211000000000013,7.525417416584517,1853.5872,9
1058,451,1,13,0,4,0,45.9428,1274.3412,7.150969029635072,6.650274367298271,7.316777715354307,7.353094745785227,27.7375606188565,12,2,16,0,2,7.417477939024452,7.41226797690749,7.49294468503679,7.534967635573844,2.871425,7.502907590270665,147.5102,-101.56739999999999,101.56739999999999,7.534967635573844,1871.5638,3
1059,170,1,15,0,4,0,171.808,5712.564,8.650598276064244,8.007950430597184,7.506569377653555,7.346266786317645,33.24969733656176,13,1,18,0,1,7.583980893998901,7.603926109403291,7.49294468503679,7.711279793680513,9.544888888888888,7.60342826700307,127.102,44.70599999999999,44.70599999999999,7.711279793680513,2232.4274,2
1060,1259,1,6,0,3,0,166.4474,5390.3168,8.592544938332777,7.568860100433739,7.549659490047381,7.327570953546424,32.38450585590405,9,1,21,0,1,7.609222379182855,7.654563787922667,7.494797222203446,7.626406450193304,7.926066666666666,7.60342826700307,147.6418,18.8056,18.8056,7.626406450193304,2050.664,6
1061,69,0,7,0,0,0,54.0614,1160.4894,7.057458426038816,6.7936673178611935,7.504907891182779,7.340524107753127,21.466136652028993,1,1,18,0,1,7.468544092939159,7.603926109403291,7.383310345446207,7.512409112249449,3.0034111111111113,7.60342826700307,145.8918,-91.8304,91.8304,7.512409112249449,1829.6184,2
1062,1427,2,9,0,2,0,177.4686,5510.8266,8.614651353562957,7.771793463528882,7.549659490047381,7.335696684322737,31.052403636474274,15,1,21,0,1,7.661010252118305,7.654563787922667,7.5509371251305115,7.716940685013205,8.450885714285715,7.60342826700307,156.4656,21.003000000000014,21.003000000000014,7.716940685013205,2245.0776,6
1063,57,0,4,0,3,0,42.0138,568.5932,6.344922421824258,5.804941806535652,7.305528207619562,6.983894975575991,13.533486616302259,0,2,16,0,2,7.40054152720949,7.41226797690749,7.494797222203446,7.127904961155613,2.6258625,7.502907590270665,151.934,-109.9202,109.9202,7.360287162315832,1571.288,3
1064,635,1,5,0,4,0,181.366,179.766,5.19720337717653,7.785665598853222,5.51985270367713,7.249239307292764,0.9911780598348089,8,0,27,0,0,5.558089741325828,5.526809787121378,7.49294468503679,5.438232340691498,6.71725925925926,7.502907590270665,129.431,51.935,51.935,5.438232340691498,229.0352,0
1065,1545,2,8,0,2,0,35.7532,143.8128,4.975441873834817,6.498982212614379,5.5331536015235265,7.19750001102729,4.022375619524966,14,0,27,0,0,5.662296710546384,5.526809787121378,7.5509371251305115,5.583452698808242,1.3241925925925926,7.502907590270665,125.9533,-90.20009999999999,90.20009999999999,5.583452698808242,264.9884,0
1066,290,1,6,1,3,0,114.4176,2633.9048,7.8766023312905356,7.56749384859701,7.549659490047381,7.327570953546424,23.020101802519896,9,1,21,0,1,7.609222379182855,7.654563787922667,7.494797222203446,7.626406450193304,5.448457142857142,7.60342826700307,147.6418,-33.224199999999996,33.224199999999996,7.626406450193304,2050.664,6
1067,305,1,6,1,3,0,257.1646,6183.9504,8.729874265392654,8.519058520146395,7.514959487516445,7.3304244629379385,24.046662721074362,9,1,26,0,1,7.609222379182855,7.584319360533787,7.494797222203446,7.626406450193304,9.890946153846155,7.305455015205315,148.2418,108.9228,108.9228,7.626406450193304,2050.664,9
1068,743,1,5,0,4,0,246.6802,2702.4822,7.902295924742681,7.206728250642049,7.497239398596627,7.249239307292764,10.955407851947578,8,1,28,0,1,7.583980893998901,7.5739421692846935,7.49294468503679,7.525417416584517,8.810007142857144,7.305455015205315,122.4598,124.22040000000001,124.22040000000001,7.525417416584517,1853.5872,8
1069,803,1,2,0,4,0,193.4478,4843.695,8.48563957084695,,7.4836806477602815,7.106161640430834,25.038770148846336,5,1,28,0,1,7.583980893998901,7.5739421692846935,7.49294468503679,7.538288162813226,6.90885,7.305455015205315,128.7994,64.64840000000001,64.64840000000001,7.538288162813226,1877.8889,8
1070,1539,2,8,0,2,0,37.0874,952.7598,6.860411857775235,6.006598290492787,7.452492847391517,7.216794472489468,25.68958190652351,14,1,23,0,1,7.661010252118305,7.515314505368987,7.5509371251305115,7.576504228617177,1.612495652173913,7.60342826700307,129.2626,-92.17519999999999,92.17519999999999,7.576504228617177,1950.794,7
1071,1305,2,9,0,2,0,142.0154,1985.4156,7.59408708756626,7.630605198359927,7.589657249124998,7.345772993646435,13.980283828373539,15,1,21,0,1,7.661010252118305,7.654563787922667,7.5509371251305115,7.716940685013205,6.762638095238096,7.60342826700307,156.4656,-14.450199999999995,14.450199999999995,7.716940685013205,2245.0776,6
1072,87,0,4,0,3,0,173.3764,2061.3168,7.631585290021305,7.356720042429727,7.577155594126957,6.954477558442591,11.889258284287825,0,1,21,0,1,7.609222379182855,7.654563787922667,7.494797222203446,7.265721054029824,8.256019047619047,7.60342826700307,150.03789999999998,23.33850000000001,23.33850000000001,7.571016267748703,1940.1412,6
1073,1347,2,11,0,1,1,35.519,1025.332,6.933746560132455,5.924692008495621,7.451082142602913,7.146434339391481,28.867141529885423,16,1,23,0,1,7.65991307366622,7.515314505368987,7.447033773284233,7.65991307366622,1.544304347826087,7.60342826700307,141.7312,-106.2122,106.2122,7.65991307366622,2120.573,7
1074,579,1,0,1,4,0,96.2068,3013.4108,8.011159667178173,7.033673933460989,7.505268090848811,7.194959824287667,31.322222545599683,3,1,28,0,1,7.583980893998901,7.5739421692846935,7.49294468503679,7.4763026940951605,3.4359571428571427,7.305455015205315,107.2938,-11.087000000000003,11.087000000000003,7.4763026940951605,1764.7029,8
1075,1176,1,0,1,4,0,49.8008,809.6128,6.6977905048418025,6.228526782559396,7.505268090848811,7.194959824287667,16.25702398355046,3,1,28,0,1,7.583980893998901,7.5739421692846935,7.49294468503679,7.4763026940951605,1.7786000000000002,7.305455015205315,107.2938,-57.493,57.493,7.4763026940951605,1764.7029,8
1076,717,1,3,0,4,0,76.0986,623.1888,6.436452886708705,7.029908749007049,7.542041168091658,7.360147735140188,8.189228185538239,6,1,26,0,1,7.583980893998901,7.584319360533787,7.49294468503679,7.617270716092915,2.926869230769231,7.305455015205315,141.3838,-65.2852,65.2852,7.617270716092915,2032.0216,9
1077,739,1,1,0,4,0,218.7166,1088.583,6.993550333217734,7.611103670817762,7.549659490047381,7.366758089638025,4.977139366650724,4,1,21,0,1,7.583980893998901,7.654563787922667,7.49294468503679,7.591680300741563,10.41507619047619,7.60342826700307,126.252,92.4646,92.4646,7.591680300741563,1980.755,6
1078,249,1,6,1,3,0,108.4254,217.0508,5.384728063165329,6.523205696847271,5.562252196530046,7.370515187365858,2.00184458623164,9,0,40,0,0,5.542578758317674,5.584702693357622,7.494797222203446,5.518827497791328,2.710635,7.305455015205315,148.2418,-39.816400000000016,39.816400000000016,5.518827497791328,248.3434,4
1079,1322,2,9,0,2,0,172.6422,2931.5174,7.983616514013864,5.84610461518629,7.545309431231203,7.3503441987098865,16.980306089704605,15,1,18,0,1,7.661010252118305,7.603926109403291,7.5509371251305115,7.716940685013205,9.591233333333333,7.60342826700307,156.4656,16.176600000000008,16.176600000000008,7.716940685013205,2245.0776,2
1080,258,1,15,0,4,0,207.5638,4555.4036,8.42428890712289,7.207787279764419,8.039122097700634,7.412081697163193,21.94700424640519,13,3,40,0,3,8.122652592960296,8.121466470910779,7.49294468503679,8.252621338262873,5.189095,7.502907590270665,171.3448,36.218999999999994,36.218999999999994,8.252621338262873,3836.6724999999997,5
1081,1051,1,6,0,3,0,46.2086,490.6946,6.197857792051304,6.571915482328601,7.525084721442317,7.327570953546424,10.619118519063553,9,1,26,0,1,7.609222379182855,7.584319360533787,7.494797222203446,7.626406450193304,1.777253846153846,7.305455015205315,148.2418,-102.03320000000002,102.03320000000002,7.626406450193304,2050.664,9
1082,28,0,14,0,0,0,111.686,1584.604,7.36872068627688,7.056581610349023,7.514959487516445,7.229787706737833,14.18802714753863,2,1,26,0,1,7.468544092939159,7.584319360533787,7.383310345446207,7.444698686167708,4.295615384615385,7.305455015205315,144.3128,-32.6268,32.6268,7.444698686167708,1709.7744,9
1083,32,0,4,0,3,0,97.2726,782.9808,6.664384530254609,7.103448373812698,7.4805229744783714,7.085740401918106,8.049345858957196,0,1,38,0,1,7.609222379182855,7.626403080219326,7.494797222203446,7.265721054029824,2.5598052631578945,7.502907590270665,151.934,-54.6614,54.6614,7.571016267748703,1940.1412,1
1084,14,0,14,1,0,0,173.7054,5778.4782,8.662068680774617,7.632238129523261,8.014763560293618,7.224803267013506,33.26596755195865,2,3,40,0,3,7.950921298879122,8.121466470910779,7.383310345446207,7.899336249571687,4.342635,7.502907590270665,144.6773,29.028099999999995,29.028099999999995,7.899336249571687,2694.4926,5
1085,1245,1,4,0,3,0,174.0422,5173.266,8.551452772325137,7.994160705390134,8.039122097700634,7.344685351703342,29.724204819290954,7,3,40,0,3,8.191943178961345,8.121466470910779,7.494797222203446,8.154039832320759,4.351055000000001,7.502907590270665,151.934,22.10820000000001,22.10820000000001,8.142216938353288,3435.528,5
